Q9UKN8	GTF3C4
Q9NZU5	LMCD1
P08631	HCK
O00764	PDXK
Q86SS6	SYT9
Q11128	FUT5
Q9BY27	DGCR6L
Q8N157	AHI1
Q8N196	SIX5
Q8IUH3	RBM45
H0Y7S4	PRAMEF26
P11137	MAP2
Q13976	PRKG1
O95833	CLIC3
Q8TD46	CD200R1
Q9BYJ4	TRIM34
Q9NR33	POLE4
Q5TZA2	CROCC
P0DPK4	NOTCH2NLC
Q7Z699	SPRED1
A0AVF1	IFT56
Q8NBH2	KY
Q8WYQ3	CHCHD10
Q8NGK3	OR52K2
A6NNB3	IFITM5
Q9Y6D9	MAD1L1
A0A0G2JMI3	IGHV1-69-2
Q96AH8	RAB7B
P47887	OR1E2
O75095	MEGF6
Q5MCW4	ZNF569
Q5VVQ6	YOD1
P53672	CRYBA2
P98170	XIAP
Q0P5P2	C17orf67
Q96SW2	CRBN
Q53H96	PYCR3
A6ND36	FAM83G
P35908	KRT2
Q9BWQ8	FAIM2
Q8TED1	GPX8
Q9NVS9	PNPO
P08727	KRT19
Q14004	CDK13
Q9H341	OR51M1
P24534	EEF1B2
A6NFQ2	TCAF2
P04278	SHBG
P24863	CCNC
P26374	CHML
P48742	LHX1
P78381	SLC35A2
Q96LK8	SPATA32
Q92599	SEPTIN8
Q9BVL2	NUP58
Q96N06	SPATA33
Q9BW92	TARS2
A1L168	C20orf202
Q9Y2A4	ZNF443
Q9Y276	BCS1L
Q9P2F6	ARHGAP20
Q01826	SATB1
Q2WGN9	GAB4
Q96KJ9	COX4I2
P01275	GCG
Q16568	CARTPT
P05164	MPO
P01178	OXT
P05093	CYP17A1
Q96M95	CCDC42
P21283	ATP6V1C1
O14842	FFAR1
Q9UJ83	HACL1
A6NK89	RASSF10
P01303	NPY
Q92932	PTPRN2
P62820	RAB1A
Q96SK3	ZNF607
Q9BZJ3	TPSD1
Q9H2G2	SLK
Q9BRJ6	C7orf50
P83436	COG7
P98177	FOXO4
O75582	RPS6KA5
Q5T4W7	ARTN
O15247	CLIC2
O43301	HSPA12A
P0C7V6	SUPT20HL2
P16930	FAH
Q5VTE0	EEF1A1P5
Q9HBL7	PLGRKT
Q9NWX5	ASB6
Q9NWZ3	IRAK4
O60763	USO1
Q8N743	KIR3DL3
Q6YHK3	CD109
Q8N4E4	PDCL2
Q8N3F9	GPR137C
Q9Y5G1	PCDHGB3
P78364	PHC1
Q9Y3E2	BOLA1
Q8NDF8	TENT4B
Q13889	GTF2H3
P0DJD0	RGPD1
P41273	TNFSF9
Q9BQB6	VKORC1
Q86UA6	RPAIN
Q96QA6	YPEL2
Q8N6R1	SERP2
Q12882	DPYD
Q9UPM6	LHX6
Q9BY60	GABARAPL3
O14647	CHD2
P79483	HLA-DRB3
Q8TF46	DIS3L
Q8N162	OR8H2
P50416	CPT1A
Q52MB2	CCDC184
O75602	SPAG6
Q9Y264	ANGPT4
Q13148	TARDBP
P28332	ADH6
Q12768	WASHC5
P06858	LPL
O95810	CAVIN2
O95837	GNA14
P42127	ASIP
O95967	EFEMP2
P21926	CD9
P50135	HNMT
Q9NTI2	ATP8A2
A0A075B6J1	IGLV5-37
Q8TDN7	ACER1
P18507	GABRG2
Q14050	COL9A3
Q9BS86	ZPBP
O14727	APAF1
Q9HCJ2	LRRC4C
P17844	DDX5
Q17RY0	CPEB4
Q86UY5	FAM83A
Q8NHW6	OTOS
Q8NHV1	GIMAP7
Q9HC98	NEK6
Q9NPI8	FANCF
Q9UJW0	DCTN4
P53618	COPB1
O60235	TMPRSS11D
P0DOY2	IGLC2
P16519	PCSK2
P48651	PTDSS1
Q13018	PLA2R1
Q6ZPB5	SDIM1
Q92905	COPS5
Q9HBV1	POPDC3
Q8N3D4	EHBP1L1
Q10472	GALNT1
P05165	PCCA
O43829	ZBTB14
P08620	FGF4
Q9H6A0	DENND2D
P08709	F7
O75344	FKBP6
O00273	DFFA
Q8N5W8	FAM24B
Q8TF71	SLC16A10
Q9NQ30	ESM1
O75319	DUSP11
P07101	TH
Q16589	CCNG2
Q8NFH5	NUP35
O95834	EML2
A0A0G2JLM5	KIR2DS5
Q12929	EPS8
Q9H0K6	PUS7L
Q9BXM9	FSD1L
P31371	FGF9
P0DP25	CALM3
O75581	LRP6
Q9Y2L6	FRMD4B
P04839	CYBB
Q96CA5	BIRC7
Q2PPJ7	RALGAPA2
P14778	IL1R1
Q9UN88	GABRQ
A0A1W2PR64	TAF11L9
Q96NY7	CLIC6
P0DMT0	MRLN
Q13496	MTM1
Q8TE57	ADAMTS16
O75909	CCNK
P20936	RASA1
Q13255	GRM1
O43280	TREH
Q8NDH3	NPEPL1
Q9BTX3	TMEM208
P37108	SRP14
O95918	OR2H2
Q58F21	BRDT
Q6ECI4	ZNF470
P02795	MT2A
P55001	MFAP2
P78352	DLG4
P69849	NOMO3
Q2M3G0	ABCB5
Q6IB77	GLYAT
Q9BRB3	PIGQ
Q9NYA3	GOLGA6A
Q9ULJ3	ZBTB21
P83876	TXNL4A
Q9Y473	ZNF175
P01242	GH2
Q8NA31	TERB1
Q6P9B6	MEAK7
Q9Y2A9	B3GNT3
Q5T4I8	C6orf52
Q86YW7	GPHB5
P51168	SCNN1B
Q8TF08	COX7B2
Q9P1Q5	OR1A1
P56179	DLX6
Q15762	CD226
Q15652	JMJD1C
Q14376	GALE
P15954	COX7C
O95372	LYPLA2
P48431	SOX2
P56470	LGALS4
Q6IQ19	CCSAP
Q8IZ73	RPUSD2
Q8IX21	SLF2
Q8NG98	OR7D4
Q9Y3A6	TMED5
P22004	BMP6
P52569	SLC7A2
Q8NGI6	OR4D10
Q13887	KLF5
P48146	NPBWR2
Q8IVN8	SBSPON
Q7Z442	PKD1L2
Q9Y5F3	PCDHB1
A0PK11	CLRN2
P51809	VAMP7
P29376	LTK
Q15075	EEA1
P41214	EIF2D
Q8N264	ARHGAP24
O15062	ZBTB5
O60522	TDRD6
Q58FF6	HSP90AB4P
Q8N7C3	TRIML2
Q9BUR5	APOO
Q15375	EPHA7
Q9UNL4	ING4
Q8TB37	NUBPL
Q9H6Z4	RANBP3
Q8IZU1	FAM9A
P11362	FGFR1
Q8TCD6	PHOSPHO2
P55017	SLC12A3
Q9NZV1	CRIM1
Q9P2E7	PCDH10
P12035	KRT3
Q8NH55	OR52E5
P35659	DEK
A0A0B4J1V6	IGHV3-73
A6NF89	OR6C6
Q9H2I8	LRMDA
Q9NY33	DPP3
Q5VST9	OBSCN
Q5VXH5	PRAMEF7
A6NIH7	UNC119B
Q9H1A3	METTL9
Q96RD6	PANX2
O15172	PSPHP1
Q9H4H8	FAM83D
Q9UN74	PCDHA4
P0DQD5	NPY4R2
A6H8M9	CDHR4
P78310	CXADR
Q86SG4	HMGN2P46
Q9H478	KCNQ1DN
P07741	APRT
Q93050	ATP6V0A1
Q12946	FOXF1
Q86Z23	C1QL4
P12524	MYCL
Q52LR7	EPC2
Q8NDZ4	DIPK2A
Q17RD7	SYT16
Q8NE01	CNNM3
Q9NP60	IL1RAPL2
Q8IXZ2	ZC3H3
P0DN26	PPIAL4F
P39210	MPV17
P78345	RPP38
Q6UX04	CWC27
Q7L1V2	MON1B
Q7Z698	SPRED2
P62273	RPS29
O94851	MICAL2
Q9Y3C4	TPRKB
P61020	RAB5B
Q9BZC1	CELF4
Q9HAJ7	SAP30L
P35226	BMI1
Q2VWA4	SKOR2
P10275	AR
Q13201	MMRN1
Q15847	ADIRF
Q6ZN44	UNC5A
Q96KV7	WDR90
O95479	H6PD
Q9BRS2	RIOK1
P34995	PTGER1
Q2TBA0	KLHL40
Q9NSK0	KLC4
Q9UMY4	SNX12
Q8NGS0	OR1N1
A0A0B4J235	TRAV13-2
A8MV65	VGLL3
Q9UDV6	ZNF212
Q7L804	RAB11FIP2
Q7Z769	SLC35E3
O15169	AXIN1
Q8NB46	ANKRD52
Q9Y5I3	PCDHA1
P55774	CCL18
P20810	CAST
Q9BPW8	NIPSNAP1
Q9H2E6	SEMA6A
Q9NWB1	RBFOX1
O15405	TOX3
P0CJ75	MTRNR2L8
Q5T3I0	GPATCH4
Q9Y2J4	AMOTL2
P49207	RPL34
Q9BQF6	SENP7
Q9Y296	TRAPPC4
O43808	SLC25A17
O15205	UBD
B9A6J9	TBC1D3L
Q5VZE5	NAA35
P48634	PRRC2A
Q8N5I3	KCNRG
P52848	NDST1
Q8N5U6	RNF10
P10747	CD28
P0DMU2	OR8G3P
O96014	WNT11
P35318	ADM
Q8N684	CPSF7
Q92786	PROX1
Q12968	NFATC3
A6NDD5	SYNDIG1L
Q8TF01	PNISR
Q9UI47	CTNNA3
A6NLW8	DUXA
Q2QL34	MPV17L
O75949	NALF2
Q96T75	DSCR8
Q13610	PWP1
Q14BN4	SLMAP
Q5VXT5	SYPL2
P52790	HK3
P20848	SERPINA2
Q15797	SMAD1
Q14146	URB2
Q05BQ5	MBTD1
Q86UW1	SLC51A
Q9UN36	NDRG2
P10155	RO60
Q11201	ST3GAL1
Q13094	LCP2
Q5SXM8	DNLZ
Q6NSJ2	PHLDB3
Q5TCM9	LCE5A
A0A0G2JQ47	KIR2DS1
Q14094	CCNI
P01767	IGHV3-53
P01848	TRAC
P13646	KRT13
Q5TCY1	TTBK1
P22680	CYP7A1
A0A590UK83	SMIM45
P35612	ADD2
P12314	FCGR1A
P56545	CTBP2
Q6U841	SLC4A10
Q9Y3N9	OR2W1
O43353	RIPK2
Q9UMF0	ICAM5
Q9H1X3	DNAJC25
O60248	SOX15
Q8WXU2	DNAAF4
P26641	EEF1G
Q8NBN7	RDH13
Q96E39	RBMXL1
Q86X67	NUDT13
Q5TKA1	LIN9
Q8N8D1	PDCD7
Q6ZTA4	TRIM67
Q8N111	CEND1
Q96JQ0	DCHS1
Q4LE39	ARID4B
Q6NSI4	RADX
Q96MP5	ZSWIM3
Q4G0S4	CYP27C1
Q9H0F6	SHARPIN
Q5T230	UTF1
P41143	OPRD1
Q8ND56	LSM14A
Q8NH83	OR4A5
Q13043	STK4
O60476	MAN1A2
Q86U10	ASPG
O60645	EXOC3
P15151	PVR
Q9UHI7	SLC23A1
Q99218	AMELY
Q9BRT9	GINS4
Q9UNX3	RPL26L1
Q6P4F7	ARHGAP11A
Q8NE35	CPEB3
Q5VW38	GPR107
Q6PCE3	PGM2L1
Q9UI14	RABAC1
O43390	HNRNPR
Q86WK6	AMIGO1
Q96PJ5	FCRL4
Q9Y5Z9	UBIAD1
P78362	SRPK2
Q9UPV0	CEP164
Q16828	DUSP6
Q96MV1	TLCD4
Q9C098	DCLK3
Q04695	KRT17
P07197	NEFM
Q69YU5	UQCC6
Q8N4T8	CBR4
Q6NYC1	JMJD6
P0CG30	GSTT2B
Q07654	TFF3
Q9P2D6	FAM135A
P33552	CKS2
Q8N4S9	MARVELD2
Q9BU02	THTPA
Q8N0U8	VKORC1L1
Q6YP21	KYAT3
O95340	PAPSS2
Q13422	IKZF1
P30626	SRI
O60347	TBC1D12
P10966	CD8B
Q8IY92	SLX4
Q92805	GOLGA1
Q9H343	OR51I1
Q96D15	RCN3
Q5T200	ZC3H13
Q8WW52	FAM151A
Q92621	NUP205
O75663	TIPRL
Q8TF72	SHROOM3
Q96AX2	RAB37
Q9UQB9	AURKC
P32754	HPD
A0PJW8	DAPL1
Q13535	ATR
Q86VI4	LAPTM4B
Q13425	SNTB2
Q63HN8	RNF213
Q96DN2	VWCE
Q86Z20	CCDC125
Q96H20	SNF8
O75915	ARL6IP5
Q96Q83	ALKBH3
Q9BUA3	SPINDOC
Q08629	SPOCK1
O95793	STAU1
P08174	CD55
A0JLT2	MED19
Q86YH6	PDSS2
P48378	RFX2
Q5T442	GJC2
Q8N1M1	BEST3
Q8NEA5	C19orf18
Q8TAL5	C9orf43
O00442	RTCA
Q9BRD0	BUD13
Q6NZ63	STEAP1B
Q969T7	NT5C3B
Q96Q35	FLACC1
Q9NP84	TNFRSF12A
Q9Y6H3	ATP23
Q9UHK6	AMACR
A0A3B3IT33	TRIM51G
Q8N8N0	RNF152
Q06250	WT1-AS
Q70CQ1	USP49
Q05923	DUSP2
Q96NX5	CAMK1G
Q9NRY7	PLSCR2
P17509	HOXB6
Q9Y2U5	MAP3K2
P01833	PIGR
P0DN84	STRIT1
Q8N8Y5	ZFP41
Q8NG68	TTL
P0DML2	CSH1
P04843	RPN1
Q9H714	RUBCNL
Q6NXR0	IRGC
Q03692	COL10A1
O14524	NEMP1
P05161	ISG15
Q9NS98	SEMA3G
P35711	SOX5
P20853	CYP2A7
Q8NHC4	OR10J5
Q9NRX4	PHPT1
O75638	CTAG2
Q02221	COX6A2
P14859	POU2F1
Q07092	COL16A1
Q9H777	ELAC1
Q68D91	MBLAC2
P13569	CFTR
P60014	KRTAP10-10
P30988	CALCR
Q14533	KRT81
Q9BWJ2	RHPN1-AS1
Q6P0A1	FAM180B
Q9BUN1	MENT
Q96BA8	CREB3L1
Q9P2Z0	THAP10
Q9UJQ4	SALL4
P00367	GLUD1
P56693	SOX10
Q05519	SRSF11
Q3ZCQ3	FAM174B
O95394	PGM3
Q96N20	ZNF75A
P10153	RNASE2
O60941	DTNB
Q8IXH7	NELFCD
Q14444	CAPRIN1
Q9UJU6	DBNL
P04554	PRM2
Q06265	EXOSC9
P84098	RPL19
P62306	SNRPF
Q9P2F8	SIPA1L2
P13489	RNH1
A0A0A0MS03	TRBV5-3
Q9NXR8	ING3
A6NGD5	ZSCAN5C
Q8TCT8	SPPL2A
Q9UL52	TMPRSS11E
P07199	CENPB
Q9BWK5	CYREN
P61218	POLR2F
Q96PH6	DEFB118
Q15695	ZRSR2P1
O00295	TULP2
Q9NQZ6	ZC4H2
O95214	LEPROTL1
P78329	CYP4F2
Q13772	NCOA4
Q8NGF7	OR5B17
Q5TC63	GRTP1
O75360	PROP1
B9A014	C21orf140
Q96L50	LRR1
Q9NX62	BPNT2
A6NF01	POM121B
O75534	CSDE1
Q8N6L1	KRTCAP2
Q9HC96	CAPN10
Q9NY87	SPANXC
P51801	CLCNKB
Q8IVH8	MAP4K3
A0JD37	TRDV3
P12829	MYL4
Q96RK0	CIC
Q6P5Q4	LMOD2
Q8NFJ6	PROKR2
O15056	SYNJ2
Q8N612	FHIP1B
Q96CJ1	EAF2
Q9H9J4	USP42
Q8TE56	ADAMTS17
Q9Y2C9	TLR6
P32856	STX2
Q9Y692	GMEB1
Q96GM8	TOE1
Q9Y2G9	SBNO2
Q5VWQ0	RSBN1
P08865	RPSA
Q8IYK8	REM2
O43423	ANP32CP
O95931	CBX7
Q92478	CLEC2B
Q5FWF7	FBXO48
Q5VUG0	SFMBT2
P56705	WNT4
A0A2R8Y4L2	HNRNPA1L3
Q8IZN7	DEFB107A
Q8IZN7	DEFB107B
Q9C0K7	STRADB
Q5DX21	IGSF11
Q8TDP1	RNASEH2C
P04118	CLPS
P30566	ADSL
Q14162	SCARF1
O43895	XPNPEP2
P85299	PRR5
A6NGC4	TLCD2
P60331	KRTAP10-1
P84077	ARF1
Q8NFP9	NBEA
G2XKQ0	SUMO1P1
Q86WC4	OSTM1
P41220	RGS2
Q9H4A5	GOLPH3L
P22301	IL10
Q9UBT2	UBA2
Q9C004	SPRY4
U3KPV4	A3GALT2
Q8NGC9	OR11H4
Q13393	PLD1
O75830	SERPINI2
P55073	DIO3
Q8N3X1	FNBP4
O43692	PI15
Q8WXH5	SOCS4
A0A494C1R9	TSPY9
Q8NDP4	ZNF439
Q13427	PPIG
Q9NVQ4	FAIM
Q8IY49	MMD2
Q9NXF8	ZDHHC7
P78356	PIP4K2B
P48741	HSPA7
Q8WVP5	TNFAIP8L1
P16083	NQO2
P59541	TAS2R30
P09429	HMGB1
P11387	TOP1
Q3V6T2	CCDC88A
Q92664	GTF3A
O95625	ZBTB11
Q9H819	DNAJC18
Q9C0D9	SELENOI
Q9ULD6	INTU
O15375	SLC16A5
Q8IZ13	FAM200C
Q70Z53	FRA10AC1
Q9UJ14	GGT7
A6NND4	OR2AT4
P08708	RPS17
Q13485	SMAD4
Q8WTR7	ZNF473
Q9Y2Y6	TMEM98
Q92609	TBC1D5
P49736	MCM2
Q9HBJ0	PLAC1
P0C7U3	ZDHHC11B
Q969M2	GJA10
P62753	RPS6
P36405	ARL3
Q9BRJ9	MESP1
P20132	SDS
Q15024	EXOSC7
Q8TEZ7	PAQR8
Q9BWL3	C1orf43
Q68G74	LHX8
P34896	SHMT1
Q99766	DMAC2L
P09914	IFIT1
Q5T013	HYI
A1KXE4	FAM168B
Q8IWE5	PLEKHM2
Q14656	TMEM187
P07237	P4HB
P62851	RPS25
Q5JTZ5	C9orf152
Q8IUX7	AEBP1
Q8IXQ5	KLHL7
Q8NHG8	ZNRF2
Q96HF1	SFRP2
P00326	ADH1C
Q8N3U4	STAG2
Q6ZU80	CEP128
Q9UGV2	NDRG3
Q8WW33	GTSF1
Q93073	SECISBP2L
Q5MJ70	SPDYA
P43694	GATA4
A6NDU8	RIMOC1
P28356	HOXD9
O75764	TCEA3
Q9C0E2	XPO4
C9JLW8	MCRIP1
P0C862	C1QTNF9
P49419	ALDH7A1
Q9P127	LUZP4
A0A286YF18	SMIM44
P55042	RRAD
Q01484	ANK2
Q13829	TNFAIP1
P61019	RAB2A
Q96PQ6	ZNF317
O94813	SLIT2
Q8IYA8	IHO1
Q96L34	MARK4
Q9BQ67	GRWD1
O95158	NXPH4
P43034	PAFAH1B1
Q9UJY1	HSPB8
Q96EG3	ZNF837
Q8TBY9	CFAP251
P55075	FGF8
Q01538	MYT1
Q5SWW7	C10orf55
Q2VWP7	PRTG
Q5VX52	SPATA1
Q9NZJ0	DTL
P47900	P2RY1
Q96B67	ARRDC3
Q2VIR3	EIF2S3B
O75208	COQ9
Q13536	MIR9-1HG
Q9HAW0	BRF2
Q96R84	OR1F2P
O43825	B3GALT2
Q9NRC6	SPTBN5
Q14767	LTBP2
Q9Y2I1	NISCH
Q13283	G3BP1
Q8N7X8	SIGLECL1
D6RCP7	USP17L19
P07196	NEFL
P00439	PAH
P33947	KDELR2
P52737	ZNF136
Q9Y519	TMEM184B
O75339	CILP
O60907	TBL1X
Q9BZJ6	GPR63
Q9BY71	LRRC3
Q9NYQ7	CELSR3
O43402	EMC8
Q13409	DYNC1I2
Q9Y6R0	NUMBL
Q9P2D1	CHD7
P31641	SLC6A6
Q9H0X4	FAM234A
Q8TEB7	RNF128
A1L0T0	ILVBL
Q7Z6J9	TSEN54
P42701	IL12RB1
Q96DZ1	ERLEC1
Q9BU61	NDUFAF3
Q969W0	SPTSSA
Q9NVV0	TMEM38B
P16410	CTLA4
Q8N3V7	SYNPO
O60928	KCNJ13
Q92930	RAB8B
Q96RI0	F2RL3
Q9H227	GBA3
Q02747	GUCA2A
Q9UKU0	ACSL6
A0A1B0GUS4	UBE2L5
P13073	COX4I1
P0C8F1	PATE4
H3BQL2	GOLGA8T
Q9Y250	LZTS1
Q96JP2	MYO15B
Q9Y6B7	AP4B1
C9JQI7	TMEM232
Q9UK11	ZNF223
O14983	ATP2A1
Q5T2R2	PDSS1
Q658Y4	FAM91A1
Q8NCI6	GLB1L3
Q8TF63	DCANP1
Q93052	LPP
Q7Z4W1	DCXR
A6NP11	ZNF716
Q6UXB2	CXCL17
P61160	ACTR2
Q8WWH5	TRUB1
Q9HAV5	EDA2R
Q9NR48	ASH1L
Q16663	CCL15
Q13557	CAMK2D
Q8TDJ6	DMXL2
Q13227	GPS2
P67936	TPM4
Q8N8X9	MAB21L3
P32926	DSG3
P16389	KCNA2
P30405	PPIF
Q13698	CACNA1S
Q8NFU4	FDCSP
Q96NA2	RILP
Q9BS91	SLC35A5
Q86TX2	ACOT1
Q96H22	CENPN
Q9UMN6	KMT2B
Q9H169	STMN4
O00468	AGRN
Q9Y468	L3MBTL1
A6NGN4	PRAMEF25
Q96IX9	ANKRD36BP1
P20963	CD247
Q8N183	NDUFAF2
Q13724	MOGS
P62081	RPS7
P53609	PGGT1B
Q96GL9	FAM163A
A0A1B0GTW7	CIROP
Q9NTX9	FAM217B
Q9H8Y5	ANKZF1
Q9Y2H0	DLGAP4
Q9Y613	FHOD1
O00291	HIP1
Q68CR7	LRRC66
Q9UJ90	KCNE5
O14796	SH2D1B
P62979	RPS27A
Q6P531	GGT6
P0CJ79	ZNF888
Q6GMR7	FAAH2
Q9NRM6	IL17RB
Q86UE6	LRRTM1
O95409	ZIC2
Q8N0X4	CLYBL
Q9UBW7	ZMYM2
Q9NRA2	SLC17A5
P53803	POLR2K
Q9H1Y0	ATG5
Q9P2E5	CHPF2
Q9GZM7	TINAGL1
Q9H1M4	DEFB127
Q9P1P4	TAAR3P
Q9UJ55	MAGEL2
Q5JR12	PPM1J
Q14003	KCNC3
Q86TL0	ATG4D
A8MVZ5	BTNL10P
Q5VTH9	DNAI4
P09497	CLTB
Q0VGL1	LAMTOR4
Q8IYX3	CCDC116
P41970	ELK3
Q8N1K5	THEMIS
Q9UBZ4	APEX2
Q00LT1	PRCD
O00165	HAX1
P24001	IL32
Q96SM3	CPXM1
P12532	CKMT1A
P12532	CKMT1B
P30511	HLA-F
Q86WV1	SKAP1
O14966	RAB29
Q9BXJ3	C1QTNF4
Q13310	PABPC4
Q86XM0	CATSPERD
Q6W4X9	MUC6
P29371	TACR3
Q96Q42	ALS2
Q9Y4P9	SPEF1
Q5T753	LCE1E
Q8WV15	TMEM255B
P49914	MTHFS
Q15848	ADIPOQ
Q8N2Y8	RUSC2
Q9NQW6	ANLN
Q9H816	DCLRE1B
P01116	KRAS
P41180	CASR
Q9UN86	G3BP2
Q13057	COASY
Q8TF20	ZNF721
Q9Y241	HIGD1A
Q8NHY3	GAS2L2
Q8N9F7	GDPD1
Q9BVV2	FNDC11
O60543	CIDEA
O94953	KDM4B
O75679	RFPL3
P63252	KCNJ2
P86480	PRR20D
P49757	NUMB
P12110	COL6A2
Q5T2L2	AKR1C8
Q14CS0	UBXN2B
Q9H4Z2	ZNF335
Q9NQ39	RPS10P5
Q7Z794	KRT77
A0PJZ3	GXYLT2
Q03395	ROM1
Q13510	ASAH1
Q9BVJ7	DUSP23
O75015	FCGR3B
A6NL99	AQP7P3
Q9UBC1	NFKBIL1
Q9Y2Q1	ZNF257
P0C0P6	NPS
Q6UWW8	CES3
Q641Q2	WASHC2A
Q8NGR2	OR1L6
Q03518	TAP1
Q6NXP6	NOXRED1
Q4G0P3	HYDIN
Q86UW2	SLC51B
Q8N3Y1	FBXW8
P40337	VHL
Q6PF04	ZNF613
Q15646	OASL
Q9NRY6	PLSCR3
Q9P2W7	B3GAT1
A6NMY6	ANXA2P2
Q16678	CYP1B1
Q8TBE1	CNIH3
O60291	MGRN1
Q8WWZ1	IL1F10
Q9H8L6	MMRN2
Q5VVY1	NTMT2
Q8NH79	OR6X1
Q8NCU7	C2CD4A
O95848	NUDT14
P03923	MT-ND6
P50213	IDH3A
Q8WVL7	ANKRD49
Q9BWV1	BOC
Q9NUQ8	ABCF3
P48165	GJA8
Q5VT66	MTARC1
Q8TAK5	GABPB2
O14990	PPP1R2C
Q5JTC6	AMER1
P07202	TPO
Q8N2F6	ARMC10
P57735	RAB25
O75955	FLOT1
Q13469	NFATC2
B1APH4	ZNF487
Q6NVV9	ADAM5
P18827	SDC1
Q14135	VGLL4
Q8IXH8	CDH26
P11234	RALB
P01594	IGKV1-33
P78509	RELN
Q96QE5	TEFM
P55290	CDH13
Q6ZMB5	TMEM184A
P22001	KCNA3
Q92982	NINJ1
Q12841	FSTL1
Q9Y462	ZNF711
A0AV96	RBM47
Q8N3E9	PLCD3
O75380	NDUFS6
Q8IWV8	UBR2
Q567U6	CCDC93
Q9H9P2	CHODL
P32320	CDA
P20248	CCNA2
P46091	CMKLR2
Q96RP8	KCNA7
Q9HD89	RETN
Q9NTJ4	MAN2C1
Q9H2A9	CHST8
Q9NUM4	TMEM106B
Q9NXJ0	MS4A12
P32942	ICAM3
Q01629	IFITM2
O95445	APOM
P36915	GNL1
P08686	CYP21A2
Q9H190	SDCBP2
A0A0B4J240	TRAV10
Q96A23	CPNE4
P02538	KRT6A
P10912	GHR
Q96D03	DDIT4L
Q9H4I9	SMDT1
Q9H875	PRKRIP1
Q13503	MED21
P11464	PSG1
O00767	SCD
O15226	NKRF
Q9H322	VCX2
Q0VDF9	HSPA14
Q8IUX8	EGFL6
Q9P104	DOK5
P32241	VIPR1
Q9UFD9	RIMBP3
Q13105	ZBTB17
A6NNW6	ENO4
Q8IYS2	KIAA2013
Q5SQQ9	VAX1
P48304	REG1B
Q6UWH4	GASK1B
Q9Y4C0	NRXN3
Q96ND8	ZNF583
Q92911	SLC5A5
Q16549	PCSK7
P55916	UCP3
P59817	ZNF280A
P49913	CAMP
P32302	CXCR5
Q7Z7F0	KHDC4
Q9BZR6	RTN4R
P35030	PRSS3
Q01433	AMPD2
Q8TBC5	ZSCAN18
Q96AE7	TTC17
Q9BYE3	LCE3D
P0DMU9	CT45A10
Q92874	DNASE1L2
Q96P65	QRFPR
Q9HC24	TMBIM4
Q9NZ72	STMN3
Q9P0B6	CCDC167
Q9P2D8	UNC79
Q9UH77	KLHL3
Q9UNZ2	NSFL1C
P78563	ADARB1
Q7Z3J3	RGPD4
O14734	ACOT8
P38398	BRCA1
P23588	EIF4B
Q13268	DHRS2
P78357	CNTNAP1
O14625	CXCL11
P25445	FAS
O95255	ABCC6
O95229	ZWINT
Q6NYC8	PPP1R18
Q9Y644	RFNG
O60784	TOM1
Q9NZI8	IGF2BP1
Q96SQ7	ATOH8
P60153	RNASE9
Q92530	PSMF1
Q96FM1	PGAP3
P02675	FGB
Q8N6F8	METTL27
O60882	MMP20
O75051	PLXNA2
O76003	GLRX3
Q8NGE0	OR10AD1
Q96LT4	SAMD8
A0A1B0GVM2	TCAF2C
Q8NBN3	TMEM87A
Q96HP4	OXNAD1
Q3MIS6	ZNF528
O95292	VAPB
Q6IS24	GALNT17
A6NHG4	DDTL
Q02156	PRKCE
Q01668	CACNA1D
P13640	MT1G
Q6ZUA9	MROH5
Q9Y284	WDR83OS
Q86VZ5	SGMS1
Q9NRC9	OTOR
H3BS89	TMEM178B
O75439	PMPCB
Q9H3H3	C11orf68
Q9Y5Y3	GPR45
Q96QF0	RAB3IP
Q96RL6	SIGLEC11
P81133	SIM1
Q8TAE7	KCNG3
P46939	UTRN
O14627	CDX4
Q9H346	OR52D1
H3BPF8	GOLGA8S
Q09666	AHNAK
O75746	SLC25A12
O60810	PRAMEF4
Q63ZY6	NSUN5P2
Q15761	NPY5R
Q5VWC8	HACD4
Q6PCD5	RFWD3
O95397	PLEKHA8P1
Q02763	TEK
Q9NVR7	TBCCD1
Q5T0N1	CFAP70
P00374	DHFR
P24557	TBXAS1
Q969T3	SNX21
Q99697	PITX2
Q9GZV9	FGF23
Q8N2C7	UNC80
Q15750	TAB1
Q96J84	KIRREL1
O15131	KPNA5
P23467	PTPRB
A0A0U1RQF7	DPEP2NB
P25686	DNAJB2
Q96P44	COL21A1
Q9GZM5	YIPF3
A0A075B6J9	IGLV2-18
Q8WVD3	RNF138
Q6PJG9	LRFN4
Q96EW2	HSPBAP1
Q9BW91	NUDT9
P17097	ZNF7
Q2L4Q9	PRSS53
O95969	SCGB1D2
Q9BV94	EDEM2
P24390	KDELR1
Q96CQ1	SLC25A36
Q9GZP4	PITHD1
Q15776	ZKSCAN8
Q9NYX4	CALY
Q6P2P2	PRMT9
Q9NQS7	INCENP
Q8N9Q2	SREK1IP1
Q3SXY7	LRIT3
O14910	LIN7A
Q92521	PIGB
Q9H0V9	LMAN2L
O60240	PLIN1
A0A0C4DH69	IGKV1-9
Q8TBZ2	MYCBPAP
Q86XP1	DGKH
Q96A08	H2BC1
Q96AZ6	ISG20
Q9BTV5	FSD1
Q99798	ACO2
Q16891	IMMT
Q96MG2	JSRP1
O60506	SYNCRIP
